query,_id,_score,name,symbol,ensembl.gene,notfound,ensembl
DHRS13,147015,18.326197,dehydrogenase/reductase 13,DHRS13,ENSG00000167536,,
PHF12,57649,18.149853,PHD finger protein 12,PHF12,ENSG00000109118,,
AC024267.4,,,,,,True,
AC024267.5,,,,,,True,
PIPOX,51268,17.639156,pipecolic acid and sarcosine oxidase,PIPOX,ENSG00000179761,,
SEZ6,124925,18.227636,seizure related 6 homolog,SEZ6,ENSG00000063015,,
AC024619.2,,,,,,True,
MYO18A,399687,18.162336,myosin XVIIIA,MYO18A,ENSG00000196535,,
TIAF1,,,,,,True,
AC024619.3,,,,,,True,
CRYBA1,1411,18.22418,crystallin beta A1,CRYBA1,ENSG00000108255,,
NUFIP2,57532,17.57238,nuclear FMR1 interacting protein 2,NUFIP2,ENSG00000108256,,
AC068025.2,,,,,,True,
AC068025.1,,,,,,True,
TAOK1,57551,18.180122,TAO kinase 1,TAOK1,ENSG00000160551,,
ABHD15-AS1,ENSG00000264031,26.271759,ABHD15 antisense RNA 1,ABHD15-AS1,ENSG00000264031,,
ABHD15-AS1,104355133,26.271759,ABHD15 antisense RNA 1,ABHD15-AS1,,,
ABHD15,116236,18.387815,abhydrolase domain containing 15,ABHD15,ENSG00000168792,,
TP53I13,90313,18.066212,tumor protein p53 inducible protein 13,TP53I13,ENSG00000167543,,
GIT1,28964,17.596724,GIT ArfGAP 1,GIT1,ENSG00000108262,,
ANKRD13B,124930,17.641079,ankyrin repeat domain 13B,ANKRD13B,ENSG00000198720,,
AC104564.4,,,,,,True,
CORO6,84940,17.73128,coronin 6,CORO6,ENSG00000167549,,
SSH2,85464,18.21356,slingshot protein phosphatase 2,SSH2,ENSG00000141298,,
AC104564.1,,,,,,True,
AC023389.1,,,,,,True,
AC104982.1,,,,,,True,
EFCAB5,374786,18.237774,EF-hand calcium binding domain 5,EFCAB5,ENSG00000176927,,
AC104996.1,,,,,,True,
AC104984.2,,,,,,True,
NSRP1,84081,17.561113,nuclear speckle splicing regulatory protein 1,NSRP1,ENSG00000126653,,
AC104984.3,,,,,,True,
AC104984.6,,,,,,True,
SLC6A4,6532,18.193588,solute carrier family 6 member 4,SLC6A4,ENSG00000108576,,
AC104984.1,,,,,,True,
AC104984.4,,,,,,True,
BLMH,642,17.592836,bleomycin hydrolase,BLMH,ENSG00000108578,,
TMIGD1,388364,17.627644,transmembrane and immunoglobulin domain containing 1,TMIGD1,ENSG00000182271,,
CPD,1362,18.203318,carboxypeptidase D,CPD,ENSG00000108582,,
GOSR1,9527,17.57795,golgi SNAP receptor complex member 1,GOSR1,ENSG00000108587,,
AC011840.3,,,,,,True,
TBC1D29,,,,,,True,
AC011840.5,,,,,,True,
AC011840.2,,,,,,True,
AC127024.3,,,,,,True,
AC127024.2,,,,,,True,
CRLF3,51379,17.613626,cytokine receptor like factor 3,CRLF3,ENSG00000176390,,
AC127024.5,,,,,,True,
AC127024.6,,,,,,True,
ATAD5,79915,18.207039,ATPase family AAA domain containing 5,ATAD5,ENSG00000176208,,
AC130324.2,,,,,,True,
AC130324.1,,,,,,True,
TEFM,79736,17.915152,"transcription elongation factor, mitochondrial",TEFM,ENSG00000172171,,
AC130324.3,,,,,,True,
ADAP2,55803,17.764702,ArfGAP with dual PH domains 2,ADAP2,ENSG00000184060,,
AC138207.1,,,,,,True,
AC138207.5,,,,,,True,
RNF135,84282,18.638874,ring finger protein 135,RNF135,,,"[{'gene': 'ENSG00000181481'}, {'gene': 'ENSG00000291712'}]"
AC138207.7,,,,,,True,
AC138207.2,,,,,,True,
NF1,4763,18.092472,neurofibromin 1,NF1,ENSG00000196712,,
OMG,4974,18.169659,oligodendrocyte myelin glycoprotein,OMG,,,"[{'gene': 'ENSG00000291720'}, {'gene': 'ENSG00000126861'}]"
EVI2B,2124,18.34952,ecotropic viral integration site 2B,EVI2B,,,"[{'gene': 'ENSG00000291721'}, {'gene': 'ENSG00000185862'}]"
AC134669.1,,,,,,True,
EVI2A,2123,18.217035,ecotropic viral integration site 2A,EVI2A,ENSG00000126860,,
RAB11FIP4,84440,18.13357,RAB11 family interacting protein 4,RAB11FIP4,ENSG00000131242,,
AC003101.2,,,,,,True,
AC003101.1,,,,,,True,
AC007923.4,,,,,,True,
AC007923.1,,,,,,True,
AC004253.2,,,,,,True,
COPRS,55352,18.335077,coordinator of PRMT5 and differentiation stimulator,COPRS,ENSG00000172301,,
UTP6,55813,17.444405,UTP6 small subunit processome component,UTP6,ENSG00000108651,,
AC004253.1,,,,,,True,
SUZ12,23512,18.166777,SUZ12 polycomb repressive complex 2 subunit,SUZ12,ENSG00000178691,,
LRRC37B,114659,22.554985,leucine rich repeat containing 37B,LRRC37B,ENSG00000185158,,
AC116407.2,,,,,,True,
AC116407.1,,,,,,True,
RHOT1,55288,18.107962,ras homolog family member T1,RHOT1,ENSG00000126858,,
RHBDL3,162494,17.580696,rhomboid like 3,RHBDL3,ENSG00000141314,,
AC026620.1,,,,,,True,
C17orf75,64149,21.612457,chromosome 17 open reading frame 75,C17orf75,ENSG00000108666,,
AC005899.3,,,,,,True,
ZNF207,7756,17.993185,zinc finger protein 207,ZNF207,ENSG00000010244,,
AC005899.6,,,,,,True,
AC005899.7,,,,,,True,
AC005899.5,,,,,,True,
AC005899.8,,,,,,True,
AC005899.1,,,,,,True,
PSMD11,5717,18.146523,"proteasome 26S subunit, non-ATPase 11",PSMD11,ENSG00000108671,,
CDK5R1,8851,18.247803,cyclin dependent kinase 5 regulatory subunit 1,CDK5R1,ENSG00000176749,,
MYO1D,4642,17.573399,myosin ID,MYO1D,ENSG00000176658,,
AC079336.5,,,,,,True,
AC079336.4,,,,,,True,
AC025211.1,,,,,,True,
AC084809.1,,,,,,True,
AC084809.2,,,,,,True,
TMEM98,26022,17.666077,transmembrane protein 98,TMEM98,ENSG00000006042,,
SPACA3,124912,19.16138,sperm acrosome associated 3,SPACA3,ENSG00000141316,,
ASIC2,40,17.946741,acid sensing ion channel subunit 2,ASIC2,ENSG00000108684,,
AC008133.1,,,,,,True,
AC011824.4,,,,,,True,
AC011824.2,,,,,,True,
AC011824.1,,,,,,True,
AC024614.1,,,,,,True,
AC024614.2,,,,,,True,
AC024614.4,,,,,,True,
AC024610.2,,,,,,True,
AC024610.1,,,,,,True,
AC004147.3,,,,,,True,
AC004147.2,,,,,,True,
LINC01989,101927239,27.06384,long intergenic non-protein coding RNA 1989,LINC01989,ENSG00000261156,,
AC005549.1,,,,,,True,
CCL2,6347,21.468756,C-C motif chemokine ligand 2,CCL2,ENSG00000108691,,
CCL7,6354,21.7767,C-C motif chemokine ligand 7,CCL7,ENSG00000108688,,
CCL11,6356,21.33273,C-C motif chemokine ligand 11,CCL11,ENSG00000172156,,
CCL8,6355,20.833044,C-C motif chemokine ligand 8,CCL8,ENSG00000108700,,
CCL13,6357,21.77438,C-C motif chemokine ligand 13,CCL13,ENSG00000181374,,
CCL1,6346,19.320442,C-C motif chemokine ligand 1,CCL1,ENSG00000108702,,
AC011193.1,,,,,,True,
TMEM132E,124842,17.639156,transmembrane protein 132E,TMEM132E,ENSG00000181291,,
AC005552.1,,,,,,True,
AC022903.1,,,,,,True,
CCT6B,10693,19.10213,chaperonin containing TCP1 subunit 6B,CCT6B,ENSG00000132141,,
ZNF830,91603,17.597563,zinc finger protein 830,ZNF830,ENSG00000198783,,
LIG3,3980,17.51601,DNA ligase 3,LIG3,ENSG00000005156,,
RFFL,117584,17.646664,ring finger and FYVE like domain containing E3 ubiquitin protein ligase,RFFL,ENSG00000092871,,
AC004223.3,,,,,,True,
AC004223.4,,,,,,True,
AC004223.2,,,,,,True,
RAD51D,5892,17.574717,RAD51 paralog D,RAD51D,ENSG00000185379,,
FNDC8,54752,19.010674,fibronectin type III domain containing 8,FNDC8,ENSG00000073598,,
NLE1,54475,17.570482,notchless homolog 1,NLE1,ENSG00000073536,,
UNC45B,146862,17.528105,unc-45 myosin chaperone B,UNC45B,ENSG00000141161,,
AC022916.4,,,,,,True,
SLC35G3,146861,23.905905,solute carrier family 35 member G3,SLC35G3,ENSG00000164729,,
AC022916.1,,,,,,True,
SLFN5,162394,20.81459,schlafen family member 5,SLFN5,ENSG00000166750,,
AC022706.1,,,,,,True,
SLFN11,91607,20.654526,schlafen family member 11,SLFN11,ENSG00000172716,,
AC060766.6,,,,,,True,
AC060766.4,,,,,,True,
SLFN12,55106,21.010088,schlafen family member 12,SLFN12,ENSG00000172123,,
SLFN13,146857,23.346642,schlafen family member 13,SLFN13,ENSG00000154760,,
SLFN12L,100506736,22.865896,schlafen family member 12 like,SLFN12L,ENSG00000205045,,
AC015911.5,,,,,,True,
AC015911.2,,,,,,True,
SLFN14,342618,19.637718,schlafen family member 14,SLFN14,ENSG00000236320,,
AC015911.6,,,,,,True,
AC015911.9,,,,,,True,
LINC02001,,,,,,True,
PEX12,5193,17.471193,peroxisomal biogenesis factor 12,PEX12,ENSG00000108733,,
AP2B1,163,17.66085,adaptor related protein complex 2 subunit beta 1,AP2B1,ENSG00000006125,,
TAF15,8148,17.646532,TATA-box binding protein associated factor 15,TAF15,,,"[{'gene': 'ENSG00000270647'}, {'gene': 'ENSG00000276833'}]"
RASL10B,91608,18.248245,RAS like family 10 member B,RASL10B,ENSG00000270885,,
GAS2L2,246176,18.37217,growth arrest specific 2 like 2,GAS2L2,ENSG00000270765,,
MMP28,79148,17.590277,matrix metallopeptidase 28,MMP28,,,"[{'gene': 'ENSG00000271447'}, {'gene': 'ENSG00000278843'}]"
C17orf50,146853,22.394491,chromosome 17 open reading frame 50,C17orf50,ENSG00000270806,,
AC015849.2,,,,,,True,
AC015849.3,,,,,,True,
HEATR9,256957,18.895914,HEAT repeat containing 9,HEATR9,,,"[{'gene': 'ENSG00000270379'}, {'gene': 'ENSG00000276986'}]"
AC015849.1,,,,,,True,
CCL5,6352,19.02909,C-C motif chemokine ligand 5,CCL5,,,"[{'gene': 'ENSG00000271503'}, {'gene': 'ENSG00000274233'}]"
AC015849.5,,,,,,True,
RDM1,201299,17.999142,RAD52 motif containing 1,RDM1,,,"[{'gene': 'ENSG00000276432'}, {'gene': 'ENSG00000278023'}]"
LYZL6,57151,19.407173,lysozyme like 6,LYZL6,,,"[{'gene': 'ENSG00000275722'}, {'gene': 'ENSG00000277042'}]"
CCL16,6360,19.475233,C-C motif chemokine ligand 16,CCL16,,,"[{'gene': 'ENSG00000275152'}, {'gene': 'ENSG00000275095'}]"
CCL14,6358,20.401365,C-C motif chemokine ligand 14,CCL14,,,"[{'gene': 'ENSG00000277236'}, {'gene': 'ENSG00000276409'}]"
AC244100.2,,,,,,True,
CCL15-CCL14,ENSG00000275688,25.746635,CCL15-CCL14 readthrough (NMD candidate),CCL15-CCL14,ENSG00000275688,,
CCL15-CCL14,ENSG00000282521,25.746635,CCL15-CCL14 readthrough (NMD candidate),CCL15-CCL14,ENSG00000282521,,
CCL15-CCL14,348249,25.746635,CCL15-CCL14 readthrough (NMD candidate),CCL15-CCL14,,,
CCL15,6359,21.58251,C-C motif chemokine ligand 15,CCL15,,,"[{'gene': 'ENSG00000275528'}, {'gene': 'ENSG00000275718'}]"
AC244100.3,,,,,,True,
AC244100.4,,,,,,True,
CCL23,6368,23.168592,C-C motif chemokine ligand 23,CCL23,,,"[{'gene': 'ENSG00000274736'}, {'gene': 'ENSG00000276114'}]"
CCL18,6362,22.733192,C-C motif chemokine ligand 18,CCL18,,,"[{'gene': 'ENSG00000278167'}, {'gene': 'ENSG00000275385'}, {'gene': 'ENSG00000278006'}]"
AC243829.4,,,,,,True,
CCL3,6348,22.554985,C-C motif chemokine ligand 3,CCL3,,,"[{'gene': 'ENSG00000277632'}, {'gene': 'ENSG00000278567'}, {'gene': 'ENSG00000274221'}]"
CCL4,6351,21.808558,C-C motif chemokine ligand 4,CCL4,,,"[{'gene': 'ENSG00000275824'}, {'gene': 'ENSG00000275302'}, {'gene': 'ENSG00000277943'}]"
AC243829.2,,,,,,True,
TBC1D3B,414059,25.360239,TBC1 domain family member 3B,TBC1D3B,,,"[{'gene': 'ENSG00000278632'}, {'gene': 'ENSG00000274939'}, {'gene': 'ENSG00000274808'}, {'gene': 'ENSG00000282750'}]"
AC243829.1,,,,,,True,
CCL3L1,6349,25.046051,C-C motif chemokine ligand 3 like 1,CCL3L1,,,
CCL4L2,9560,24.790571,C-C motif chemokine ligand 4 like 2,CCL4L2,,,"[{'gene': 'ENSG00000293547'}, {'gene': 'ENSG00000276125'}, {'gene': 'ENSG00000282604'}, {'gene': 'ENSG00000276070'}]"
AC243829.5,,,,,,True,
TBC1D3I,102724862,26.271315,TBC1 domain family member 3I,TBC1D3I,,,"[{'gene': 'ENSG00000274933'}, {'gene': 'ENSG00000275861'}, {'gene': 'ENSG00000282144'}]"
TBC1D3G,101060321,27.063105,TBC1 domain family member 3G,TBC1D3G,,,"[{'gene': 'ENSG00000260287'}, {'gene': 'ENSG00000275760'}]"
TBC1D3H,729877,27.059961,TBC1 domain family member 3H,TBC1D3H,,,"[{'gene': 'ENSG00000277974'}, {'gene': 'ENSG00000274226'}]"
TBC1D3F,84218,27.059961,TBC1 domain family member 3F,TBC1D3F,,,"[{'gene': 'ENSG00000275954'}, {'gene': 'ENSG00000282087'}]"
ZNHIT3,9326,17.590576,zinc finger HIT-type containing 3,ZNHIT3,,,"[{'gene': 'ENSG00000273611'}, {'gene': 'ENSG00000278574'}]"
MYO19,80179,18.030107,myosin XIX,MYO19,,,"[{'gene': 'ENSG00000278259'}, {'gene': 'ENSG00000278372'}]"
PIGW,284098,17.590967,phosphatidylinositol glycan anchor biosynthesis class W,PIGW,,,"[{'gene': 'ENSG00000277161'}, {'gene': 'ENSG00000275600'}]"
GGNBP2,79893,17.584108,gametogenetin binding protein 2,GGNBP2,,,"[{'gene': 'ENSG00000278311'}, {'gene': 'ENSG00000275099'}]"
DHRS11,79154,18.150543,dehydrogenase/reductase 11,DHRS11,,,"[{'gene': 'ENSG00000275397'}, {'gene': 'ENSG00000278535'}]"
MRM1,79922,17.590675,mitochondrial rRNA methyltransferase 1,MRM1,,,"[{'gene': 'ENSG00000274853'}, {'gene': 'ENSG00000278619'}]"
AC243830.2,,,,,,True,
AC243830.3,,,,,,True,
AC243830.1,,,,,,True,
LHX1-DT,102723471,27.062708,LHX1 divergent transcript,LHX1-DT,,,"[{'gene': 'ENSG00000281998'}, {'gene': 'ENSG00000277268'}]"
LHX1,3975,18.202923,LIM homeobox 1,LHX1,,,"[{'gene': 'ENSG00000273706'}, {'gene': 'ENSG00000274577'}]"
AC243773.1,,,,,,True,
AATF,26574,17.57795,apoptosis antagonizing transcription factor,AATF,,,"[{'gene': 'ENSG00000275700'}, {'gene': 'ENSG00000276072'}]"
AC244093.5,,,,,,True,
ACACA,31,17.572319,acetyl-CoA carboxylase alpha,ACACA,,,"[{'gene': 'ENSG00000278540'}, {'gene': 'ENSG00000275176'}]"
C17orf78,284099,23.549242,chromosome 17 open reading frame 78,C17orf78,,,"[{'gene': 'ENSG00000278505'}, {'gene': 'ENSG00000278145'}]"
TADA2A,6871,17.567865,transcriptional adaptor 2A,TADA2A,,,"[{'gene': 'ENSG00000277104'}, {'gene': 'ENSG00000276234'}]"
AC243654.1,,,,,,True,
DUSP14,11072,17.53403,dual specificity phosphatase 14,DUSP14,,,"[{'gene': 'ENSG00000276023'}, {'gene': 'ENSG00000275932'}]"
SYNRG,11276,17.514536,synergin gamma,SYNRG,,,"[{'gene': 'ENSG00000275066'}, {'gene': 'ENSG00000274047'}]"
DDX52,11056,17.545383,DExD-box helicase 52,DDX52,,,"[{'gene': 'ENSG00000278053'}, {'gene': 'ENSG00000277594'}]"
AC243585.2,,,,,,True,
AC243571.2,,,,,,True,
AC243585.1,,,,,,True,
HNF1B,6928,18.271996,HNF1 homeobox B,HNF1B,,,"[{'gene': 'ENSG00000275410'}, {'gene': 'ENSG00000276194'}]"
AC243571.1,,,,,,True,
TBC1D3K,101060351,27.06384,TBC1 domain family member 3K,TBC1D3K,,,"[{'gene': 'ENSG00000273513'}, {'gene': 'ENSG00000275153'}]"
TBC1D3L,101060376,27.062708,TBC1 domain family member 3L,TBC1D3L,,,"[{'gene': 'ENSG00000276349'}, {'gene': 'ENSG00000274512'}]"
TBC1D3D,101060389,27.063152,TBC1 domain family member 3D,TBC1D3D,ENSG00000274419,,
TBC1D3C,414060,27.063547,TBC1 domain family member 3C,TBC1D3C,ENSG00000278299,,
TBC1D3E,102723859,27.06384,TBC1 domain family member 3E,TBC1D3E,ENSG00000278599,,
TBC1D3,729873,27.063105,TBC1 domain family member 3,TBC1D3,ENSG00000274611,,
MRPL45,84311,17.509472,mitochondrial ribosomal protein L45,MRPL45,,,"[{'gene': 'ENSG00000277936'}, {'gene': 'ENSG00000278845'}]"
GPR179,440435,17.843998,G protein-coupled receptor 179,GPR179,,,"[{'gene': 'ENSG00000276469'}, {'gene': 'ENSG00000277399'}]"
SOCS7,30837,17.578863,suppressor of cytokine signaling 7,SOCS7,,,"[{'gene': 'ENSG00000274229'}, {'gene': 'ENSG00000274211'}]"
ARHGAP23,57636,18.300667,Rho GTPase activating protein 23,ARHGAP23,,,"[{'gene': 'ENSG00000275832'}, {'gene': 'ENSG00000273780'}]"
SRCIN1,80725,18.08862,SRC kinase signaling inhibitor 1,SRCIN1,,,"[{'gene': 'ENSG00000273608'}, {'gene': 'ENSG00000277363'}]"
AC006449.1,,,,,,True,
EPOP,100170841,18.591934,elongin BC and polycomb repressive complex 2 associated protein,EPOP,,,"[{'gene': 'ENSG00000273604'}, {'gene': 'ENSG00000277303'}]"
AC006449.6,,,,,,True,
AC006449.2,,,,,,True,
MLLT6,4302,18.13745,"MLLT6, PHD finger containing",MLLT6,,,"[{'gene': 'ENSG00000275851'}, {'gene': 'ENSG00000275023'}]"
AC006449.3,,,,,,True,
CISD3,284106,18.391655,CDGSH iron sulfur domain 3,CISD3,,,"[{'gene': 'ENSG00000277972'}, {'gene': 'ENSG00000274768'}]"
PCGF2,7703,18.156,polycomb group ring finger 2,PCGF2,,,"[{'gene': 'ENSG00000277258'}, {'gene': 'ENSG00000278644'}]"
AC006449.5,,,,,,True,
PSMB3,5691,17.604038,proteasome 20S subunit beta 3,PSMB3,,,"[{'gene': 'ENSG00000275903'}, {'gene': 'ENSG00000277791'}]"
PIP4K2B,8396,18.03576,phosphatidylinositol-5-phosphate 4-kinase type 2 beta,PIP4K2B,,,"[{'gene': 'ENSG00000276293'}, {'gene': 'ENSG00000277292'}]"
CWC25,54883,17.51685,CWC25 spliceosome associated protein homolog,CWC25,,,"[{'gene': 'ENSG00000273559'}, {'gene': 'ENSG00000276761'}]"
C17orf98,,,,,,True,
RPL23,9349,11.835261,ribosomal protein L23,RPL23,ENSG00000125691,,
LASP1,3927,17.709982,LIM and SH3 protein 1,LASP1,ENSG00000002834,,
AC006441.1,,,,,,True,
AC006441.3,,,,,,True,
LINC00672,,,,,,True,
FBXO47,494188,18.054146,F-box protein 47,FBXO47,ENSG00000204952,,
AC006441.4,,,,,,True,
LINC02079,105371766,27.063152,long intergenic non-protein coding RNA 2079,LINC02079,ENSG00000266013,,
PLXDC1,57125,17.870663,plexin domain containing 1,PLXDC1,ENSG00000161381,,
ARL5C,390790,18.152441,ADP ribosylation factor like GTPase 5C,ARL5C,ENSG00000141748,,
AC004408.1,,,,,,True,
CACNB1,782,17.674992,calcium voltage-gated channel auxiliary subunit beta 1,CACNB1,ENSG00000067191,,
RPL19,6143,16.523306,ribosomal protein L19,RPL19,ENSG00000108298,,
STAC2,342667,18.390816,SH3 and cysteine rich domain 2,STAC2,ENSG00000141750,,
FBXL20,84961,17.666077,F-box and leucine rich repeat protein 20,FBXL20,ENSG00000108306,,
AC005288.1,,,,,,True,
MED1,5469,17.489414,mediator complex subunit 1,MED1,ENSG00000125686,,
CDK12,51755,17.57245,cyclin dependent kinase 12,CDK12,ENSG00000167258,,
AC009283.1,,,,,,True,
NEUROD2,4761,17.85198,neuronal differentiation 2,NEUROD2,ENSG00000171532,,
AC087491.1,,,,,,True,
PPP1R1B,84152,17.694519,protein phosphatase 1 regulatory inhibitor subunit 1B,PPP1R1B,ENSG00000131771,,
STARD3,10948,17.604086,StAR related lipid transfer domain containing 3,STARD3,ENSG00000131748,,
TCAP,8557,17.895529,titin-cap,TCAP,ENSG00000173991,,
PNMT,5409,18.078724,phenylethanolamine N-methyltransferase,PNMT,ENSG00000141744,,
PGAP3,93210,17.646664,post-GPI attachment to proteins phospholipase 3,PGAP3,ENSG00000161395,,
ERBB2,2064,16.730183,erb-b2 receptor tyrosine kinase 2,ERBB2,ENSG00000141736,,
MIEN1,84299,18.259058,migration and invasion enhancer 1,MIEN1,ENSG00000141741,,
GRB7,2886,17.73172,growth factor receptor bound protein 7,GRB7,ENSG00000141738,,
IKZF3,22806,18.186443,IKAROS family zinc finger 3,IKZF3,ENSG00000161405,,
ZPBP2,124626,18.25202,zona pellucida binding protein 2,ZPBP2,ENSG00000186075,,
GSDMB,55876,19.664406,gasdermin B,GSDMB,ENSG00000073605,,
ORMDL3,94103,17.771973,ORMDL sphingolipid biosynthesis regulator 3,ORMDL3,ENSG00000172057,,
AC090844.2,,,,,,True,
LRRC3C,100505591,18.248938,leucine rich repeat containing 3C,LRRC3C,ENSG00000204913,,
GSDMA,284110,18.588259,gasdermin A,GSDMA,ENSG00000167914,,
PSMD3,5709,17.628887,"proteasome 26S subunit, non-ATPase 3",PSMD3,ENSG00000108344,,
AC090844.3,,,,,,True,
CSF3,1440,18.43091,colony stimulating factor 3,CSF3,ENSG00000108342,,
MED24,9862,17.537483,mediator complex subunit 24,MED24,ENSG00000008838,,
THRA,7067,17.186605,thyroid hormone receptor alpha,THRA,ENSG00000126351,,
NR1D1,9572,17.886938,nuclear receptor subfamily 1 group D member 1,NR1D1,ENSG00000126368,,
MSL1,339287,18.149807,MSL complex subunit 1,MSL1,ENSG00000188895,,
CASC3,22794,17.595263,CASC3 exon junction complex subunit,CASC3,ENSG00000108349,,
RAPGEFL1,51195,17.656193,Rap guanine nucleotide exchange factor like 1,RAPGEFL1,ENSG00000108352,,
WIPF2,147179,18.290861,WAS/WASL interacting protein family member 2,WIPF2,ENSG00000171475,,
CDC6,990,17.535797,cell division cycle 6,CDC6,ENSG00000094804,,
RARA,5914,18.066921,retinoic acid receptor alpha,RARA,ENSG00000131759,,
RARA-AS1,101929693,27.063417,RARA antisense RNA 1,RARA-AS1,ENSG00000265666,,
AC080112.1,,,,,,True,
GJD3,125111,18.185669,gap junction protein delta 3,GJD3,ENSG00000183153,,
TOP2A,7153,17.58114,DNA topoisomerase II alpha,TOP2A,ENSG00000131747,,
IGFBP4,3487,18.098082,insulin like growth factor binding protein 4,IGFBP4,ENSG00000141753,,
TNS4,84951,18.101309,tensin 4,TNS4,ENSG00000131746,,
AC004585.1,,,,,,True,
CCR7,1236,17.59482,C-C motif chemokine receptor 7,CCR7,ENSG00000126353,,
SMARCE1,6605,17.7249,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1",SMARCE1,ENSG00000073584,,
AC073508.2,,,,,,True,
AC073508.3,,,,,,True,
KRT222,125113,17.63719,keratin 222,KRT222,ENSG00000213424,,
KRT24,192666,19.228476,keratin 24,KRT24,ENSG00000167916,,
KRT25,147183,19.468258,keratin 25,KRT25,ENSG00000204897,,
KRT26,353288,19.720028,keratin 26,KRT26,ENSG00000186393,,
KRT27,342574,20.0822,keratin 27,KRT27,ENSG00000171446,,
KRT28,162605,19.76286,keratin 28,KRT28,ENSG00000173908,,
AC090283.1,,,,,,True,
KRT10,3858,19.225842,keratin 10,KRT10,ENSG00000186395,,
TMEM99,,,,,,True,
AC004231.3,,,,,,True,
KRT12,3859,19.157717,keratin 12,KRT12,,,"[{'gene': 'ENSG00000187242'}, {'gene': 'ENSG00000263243'}]"
KRT20,54474,18.734465,keratin 20,KRT20,,,"[{'gene': 'ENSG00000171431'}, {'gene': 'ENSG00000263057'}]"
AC004231.1,,,,,,True,
KRT23,25984,18.65024,keratin 23,KRT23,,,"[{'gene': 'ENSG00000108244'}, {'gene': 'ENSG00000263309'}]"
KRT39,390792,19.320885,keratin 39,KRT39,,,"[{'gene': 'ENSG00000196859'}, {'gene': 'ENSG00000262164'}]"
KRT40,125115,19.239107,keratin 40,KRT40,,,"[{'gene': 'ENSG00000204889'}, {'gene': 'ENSG00000262845'}]"
KRTAP3-3,85293,24.571083,keratin associated protein 3-3,KRTAP3-3,,,"[{'gene': 'ENSG00000263101'}, {'gene': 'ENSG00000212899'}]"
KRTAP3-2,83897,25.752413,keratin associated protein 3-2,KRTAP3-2,,,"[{'gene': 'ENSG00000263296'}, {'gene': 'ENSG00000212900'}]"
KRTAP3-1,83896,23.01061,keratin associated protein 3-1,KRTAP3-1,,,"[{'gene': 'ENSG00000262068'}, {'gene': 'ENSG00000212901'}]"
KRTAP1-5,83895,24.790995,keratin associated protein 1-5,KRTAP1-5,,,"[{'gene': 'ENSG00000261862'}, {'gene': 'ENSG00000221852'}]"
KRTAP1-4,728255,24.046911,keratin associated protein 1-4,KRTAP1-4,,,"[{'gene': 'ENSG00000263242'}, {'gene': 'ENSG00000204887'}]"
KRTAP1-3,81850,24.046516,keratin associated protein 1-3,KRTAP1-3,,,"[{'gene': 'ENSG00000262347'}, {'gene': 'ENSG00000221880'}]"
KRTAP1-1,81851,25.360239,keratin associated protein 1-1,KRTAP1-1,,,"[{'gene': 'ENSG00000188581'}, {'gene': 'ENSG00000262808'}]"
KRTAP2-1,81872,26.271364,keratin associated protein 2-1,KRTAP2-1,,,"[{'gene': 'ENSG00000261852'}, {'gene': 'ENSG00000212725'}]"
KRTAP2-2,728279,27.063547,keratin associated protein 2-2,KRTAP2-2,,,"[{'gene': 'ENSG00000262731'}, {'gene': 'ENSG00000214518'}, {'gene': 'ENSG00000292054'}]"
KRTAP2-3,730755,27.063547,keratin associated protein 2-3,KRTAP2-3,,,"[{'gene': 'ENSG00000212724'}, {'gene': 'ENSG00000262862'}, {'gene': 'ENSG00000292034'}]"
KRTAP2-4,85294,25.359842,keratin associated protein 2-4,KRTAP2-4,,,"[{'gene': 'ENSG00000263091'}, {'gene': 'ENSG00000213417'}, {'gene': 'ENSG00000292035'}]"
KRTAP4-7,100132476,24.787115,keratin associated protein 4-7,KRTAP4-7,,,"[{'gene': 'ENSG00000292053'}, {'gene': 'ENSG00000240871'}]"
KRTAP4-8,728224,24.569185,keratin associated protein 4-8,KRTAP4-8,,,"[{'gene': 'ENSG00000292042'}, {'gene': 'ENSG00000204880'}, {'gene': 'ENSG00000261968'}]"
KRTAP4-16,85354,25.046051,keratin associated protein 4-16,KRTAP4-16,,,"[{'gene': 'ENSG00000292055'}, {'gene': 'ENSG00000262520'}, {'gene': 'ENSG00000241241'}]"
KRTAP4-9,100132386,24.202356,keratin associated protein 4-9,KRTAP4-9,,,"[{'gene': 'ENSG00000262121'}, {'gene': 'ENSG00000212722'}, {'gene': 'ENSG00000292052'}]"
KRTAP4-11,653240,26.271631,keratin associated protein 4-11,KRTAP4-11,,,"[{'gene': 'ENSG00000212721'}, {'gene': 'ENSG00000292038'}, {'gene': 'ENSG00000263229'}]"
KRTAP4-12,83755,26.271364,keratin associated protein 4-12,KRTAP4-12,,,"[{'gene': 'ENSG00000263236'}, {'gene': 'ENSG00000213416'}, {'gene': 'ENSG00000292039'}]"
KRTAP4-6,81871,24.792892,keratin associated protein 4-6,KRTAP4-6,,,"[{'gene': 'ENSG00000198090'}, {'gene': 'ENSG00000292051'}]"
KRTAP4-5,85289,24.789862,keratin associated protein 4-5,KRTAP4-5,,,"[{'gene': 'ENSG00000198271'}, {'gene': 'ENSG00000292040'}]"
